is_Date,day,month,year,first_in_paros,is_First
False,,,,True,False
True,,,1957,True,False
True,,,-25,False,False
True,,11,1962,False,False
False,,,,False,False
True,,3,1963,False,False
True,,0,,False,False
True,,8,1963,False,False
True,,8,1964,False,False
True,,10,1964,False,False
True,,,2,False,False
True,,12,1964,False,False
True,,,1967,True,False
True,,,1966,True,True
True,,,1967,False,False
True,,,1967,True,False
True,,,1969,True,True
True,,,1993,True,False
True,,,0,False,False
True,,,1970,False,False
True,,,1970,False,False
True,,,1,False,False
True,,8,1971,False,False
True,,6,1973,True,False
True,,9,,False,False
True,,12,1973,True,False
False,,,,False,False
True,,,1976,False,False
True,,,1977,True,True
True,,,1993,True,False
True,1,4,1990,True,False
True,,,1980,True,True
True,,,1974,True,False
True,,,1975,False,False
True,,,1980,True,False
True,,,1967,True,False
True,0,,,False,False
True,,,1969,True,False
True,,,1973,False,False
True,,,1975,True,False
False,,,,False,False
True,,,1978,True,True
True,,,1979,True,False
False,,,,False,False
True,,5,1982,True,True
True,,,1,True,False
True,23,4,1983,False,False
True,,,1984,True,True
True,,,1986,True,False
False,,,,True,True
True,,7,1981,True,False
True,,,1981,False,False
False,,,,True,False
False,,,,False,False
False,,,,False,False
True,,,1958,True,False
True,,,1969,False,False
True,,,1978,False,False
True,,,1978,True,False
True,,,1971,False,False
True,,,1966,False,False
True,,,1967,False,False
True,,,1993,True,False
True,,,1993,True,False
True,,,1954,True,True
True,,,1970,True,True
True,,,1984,True,False
True,,,1991,True,False
True,,,1938,True,True
True,,,1933,True,False
True,,11,1980,True,True
True,26,11,,True,False
True,1,,,True,False
True,15,12,,True,True
True,0,,,True,False
True,15,12,,False,False
True,1,,,True,True
True,16,12,,False,False
True,,,,True,False
True,19,12,,True,True
True,,,1942,True,False
True,,6,,False,False
True,2,8,,True,False
True,0,,,True,False
True,3,8,,True,False
True,,,1939,True,False
True,,8,,True,False
True,,,1,True,False
True,,,40,True,False
True,,,1,True,False
True,,,1943,False,False
True,19,12,1980,True,True
True,1,,,True,False
True,0,,,True,False
True,1,,,True,True
True,,,1944,True,False
True,,,1954,False,False
True,,,1962,False,False
False,,,,False,False
True,0,,,True,False
True,,,1981,True,False
False,,,,True,True
True,,,1981,False,False
True,9,1,,False,False
True,,,1981,True,False
True,0,,,True,True
True,1,,,False,False
True,1,,,True,False
True,25,12,,True,False
True,1,,,True,False
True,1,,,True,True
True,,,1943,True,False
True,,,-1,True,False
True,-1,,,True,True
True,,,1960,False,False
True,,,1981,True,False
True,-1,,,False,False
True,,,1940,True,False
True,1,,,True,True
True,,,1,True,True
True,1,,,True,True
True,4,1,,False,False
True,2,,,False,False
True,1,,,True,False
True,-1,,,True,False
False,,,,True,False
True,1,,,True,False
True,6,1,,True,True
True,15,1,,False,False
True,,,1976,True,False
True,12,1,,False,False
True,8,1,,True,True
True,9,1,,True,True
True,0,,,True,False
True,,,-1,False,False
True,0,,,True,False
True,0,,,True,False
False,,,,True,False
True,1,,,True,True
True,0,,,True,True
True,13,1,,True,True
True,0,,,True,False
True,0,,,False,False
True,1,,,True,False
True,14,1,,True,True
True,0,,,True,False
True,15,1,,True,True
True,-1,,,True,False
True,1,,,True,False
True,18,1,,True,True
True,0,,,True,False
True,19,1,,True,True
True,1,,,True,False
True,,,,True,False
True,0,,,False,False
True,20,1,,True,True
True,-1,,,True,False
True,16,10,1980,True,False
True,0,,,True,False
True,22,1,,True,False
True,0,,,True,False
True,,,1981,False,False
True,21,1,,True,True
True,0,,,True,False
True,1,,,True,False
True,22,1,,True,False
True,0,,,True,False
True,22,1,,True,True
True,1,,,True,False
False,,,,True,False
True,0,,,True,False
True,1,,,True,False
True,23,1,,True,True
False,,,,True,False
True,1,,,True,False
True,,2,,True,False
True,24,1,,True,True
True,0,,,True,False
True,0,1,,True,True
True,0,,,True,False
True,0,,,True,False
True,26,1,,True,True
True,27,1,,True,True
True,,,,True,False
True,1,,,True,False
True,28,1,,True,True
True,0,,,True,False
True,,,1980,True,False
True,1,,,True,False
True,29,1,,True,True
True,0,,,True,False
True,1,,,True,False
True,,,1943,False,False
True,,,1944,False,False
True,,,1927,False,False
True,,,1942,False,False
True,,,1946,False,False
True,0,,,True,False
True,30,1,,True,True
True,,5,-1,True,False
True,0,,,True,False
True,,,-1,False,False
True,31,1,,True,True
True,1,2,1981,True,True
True,-1,,,True,False
True,1,,,True,False
True,2,2,,True,True
True,0,,,True,False
True,,,-1,True,False
True,,,0,False,False
True,0,,,False,False
True,0,,,True,False
True,,,-1,False,False
True,0,,,True,False
True,0,,,True,False
True,,1,,True,False
True,,,-1,False,False
True,3,2,,True,True
True,0,,,True,False
True,,,0,True,False
True,4,2,,True,True
True,1,,,True,False
True,0,,,False,False
True,1,,,False,False
True,0,,,True,False
True,0,,,True,False
True,1,,,True,False
True,5,2,,True,True
True,,3,,True,False
True,0,,,True,False
True,20,2,,True,True
False,,,,False,False
True,0,,,True,False
True,7,2,,True,True
True,1,,,True,False
True,0,2,,True,True
True,1,,,True,False
True,,3,,True,False
True,,,1980,True,False
True,9,2,,True,True
True,,,1948,True,False
True,0,,,True,False
True,0,,,False,False
True,1,,,True,False
True,0,,,True,False
True,19,2,,True,True
False,,,,True,False
True,1,,,False,False
True,11,2,,True,True
True,0,,,True,False
True,12,2,,True,True
True,0,,,True,False
True,20,2,,True,False
True,,,1980,True,False
True,13,2,,True,True
True,0,,,True,False
True,1,,,False,False
True,2,,,True,False
True,0,,,True,False
True,14,2,,True,True
True,,,1948,True,False
True,15,2,1981,True,True
True,16,2,,True,True
True,0,,,True,False
True,0,,,True,False
True,17,2,,True,True
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,18,2,,True,True
True,1,,,True,False
True,0,,,True,False
True,,,1981,True,False
True,19,2,,True,True
True,1,,,True,False
True,1,,,False,False
True,20,2,,True,True
True,23,2,,True,True
True,,,,True,False
True,24,2,,True,True
True,0,,,True,False
True,25,2,,True,True
True,0,,,True,False
True,2,3,,True,True
True,3,3,,False,False
True,1,,,True,True
True,3,3,,False,False
True,4,3,,True,True
True,0,,,True,False
True,1,,,True,False
False,,,,True,True
True,5,3,,True,False
True,,,1942,False,False
True,0,,,True,False
True,6,3,,True,False
True,7,3,,True,True
True,0,,,True,False
True,0,,,False,False
True,0,,,False,False
True,8,3,,True,True
True,0,,,True,False
True,9,3,,True,True
True,0,3,,True,False
True,17,3,,True,False
True,18,3,,False,False
True,10,3,,True,True
True,0,,,True,False
True,,3,,True,False
False,,,,False,False
True,0,,,True,False
True,11,3,,True,True
True,1,,,True,False
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,1,4,,False,False
True,0,,,False,False
True,0,3,,True,True
True,0,,,True,False
True,0,,,True,False
True,,,,True,False
True,0,,,True,False
True,1,,,True,False
True,13,3,,True,True
False,,,,True,True
True,16,3,,True,True
True,0,,,True,False
True,0,,,False,False
True,0,,,False,False
True,0,,,True,False
True,,,1946,True,False
True,0,,,True,False
True,0,,,False,False
True,,,1979,True,True
True,9,12,,True,False
True,,,,True,False
True,,,,True,False
True,1,,,True,False
True,11,12,,True,True
True,,,3,True,False
True,12,12,,True,True
True,13,12,,True,True
True,,,1931,True,False
True,,,1956,False,False
True,,,1939,True,False
True,,,1953,True,False
True,,,1956,True,False
True,0,,,True,False
True,14,12,,True,True
True,1,,,True,False
True,1,,,True,False
True,15,12,,True,True
False,,,,True,False
False,,,,False,False
True,16,12,,True,True
True,16,12,,True,False
True,17,12,,True,True
True,0,12,,True,True
True,0,,,True,False
True,19,12,,True,True
True,,,,True,False
True,20,12,,True,True
True,,,1861,True,False
True,21,12,,True,True
True,0,,,False,False
True,0,12,,True,True
True,0,,,True,False
True,0,12,,True,True
True,24,12,,True,True
True,0,,,True,False
True,25,12,,True,True
True,0,12,,True,True
True,,,,True,False
True,27,12,,True,True
True,28,12,,True,True
True,-1,12,,True,True
True,30,12,,True,True
True,31,12,1979,True,True
True,,,1979,True,False
True,31,12,1979,True,False
True,,,,True,False
True,3,,,False,False
True,9,2,1986,True,False
True,,,1875,True,True
True,,,1863,False,False
True,,,1895,True,True
True,,,1909,True,False
True,,,1910,True,True
True,1,,,True,False
True,,8,,True,True
True,,,1905,True,False
True,,,1912,True,True
True,,,1916,True,True
True,,,1918,True,False
True,0,,,True,True
True,,,1883,True,False
True,,,1895,False,False
True,,,1915,True,False
True,0,,,True,False
True,,,1915,True,False
True,0,,,False,False
False,,,,True,True
False,,,,False,False
False,,,,True,True
True,0,,,False,False
True,,,,True,False
False,,,,True,True
True,0,,,True,True
True,,,1923,True,True
True,,,1923,True,True
True,,,1,False,False
True,0,,,True,False
True,,,1925,False,False
True,2,,,True,True
True,,,1960,True,True
True,,,1927,True,True
True,0,,,True,False
True,,,1927,False,False
True,,3,,True,False
True,,,,True,False
True,,,1914,True,True
True,,,1926,False,False
True,,,1928,True,True
True,,,1925,False,False
True,,12,1918,True,True
True,,,1921,False,False
True,,,1929,True,False
True,,,1929,True,True
True,,,1930,False,False
True,1,,,True,False
True,,,1942,True,False
True,,,1935,True,True
True,,7,1934,True,True
True,,,1937,False,False
True,,,,True,False
False,,,,True,True
True,,,1951,True,False
True,,,1938,True,True
True,,,1939,True,True
False,,,,True,False
True,0,,,True,False
True,,,,True,False
True,,,,True,False
True,1,,,False,False
True,,6,1941,True,True
True,,,1942,True,True
True,1,,,False,False
True,,,1945,False,False
True,,,,True,False
True,,,1944,True,True
True,,,1945,True,True
False,,,,False,False
False,,,,True,True
True,,,1960,True,False
True,,,1946,True,False
True,,,-250,False,False
True,,,1918,True,True
True,,,,True,False
True,,,1,True,False
True,,,1945,True,True
True,,,1946,True,True
True,0,,,True,False
True,,,1946,True,True
True,,,1,False,False
True,,,1949,False,False
True,,,1950,False,False
True,,,1947,True,False
True,,,1935,True,False
True,,,1947,True,False
True,,,1950,True,True
True,,12,,True,False
True,,,1950,False,False
True,,,1951,False,False
True,,,1952,True,False
True,,,1953,True,True
False,,,,True,False
True,,8,1950,True,True
True,,,1960,True,False
True,,,1950,True,True
True,,,1958,True,True
False,,,,True,True
True,,,1951,True,False
True,,,1953,True,False
True,,,1950,True,False
True,,,1960,True,False
True,,,1963,True,True
True,0,,,True,False
True,,,1956,True,True
True,,12,1956,True,True
True,,,1931,True,False
True,,2,1957,True,True
True,,,20,True,False
True,,5,1957,True,True
True,18,5,,False,False
True,6,,,True,False
True,0,,,True,False
True,,1,,True,False
True,2,11,1957,True,True
True,,3,1958,True,False
True,,5,1958,False,False
False,,,,True,True
True,,,1957,False,False
True,,,1967,True,False
True,,,1958,True,False
True,,,1978,True,False
True,,,1961,True,False
True,,5,1957,True,True
True,,8,,False,False
True,,,1957,False,False
True,,,1958,False,False
True,,,1957,False,False
True,,,1957,True,False
True,,,1958,True,False
True,,,1958,True,False
True,,,1958,True,True
True,,,1958,True,False
True,,,1959,True,True
True,2,,,False,False
True,,,1959,True,False
True,,,1959,True,False
True,,,1960,False,False
False,,,,True,True
True,,,1950,True,True
True,7,,,True,False
True,,,,True,False
True,,,,False,False
True,1,,,False,False
True,,,1978,True,False
False,,,,True,True
True,,11,1960,True,False
True,,9,1961,True,False
True,,,1967,True,False
True,,,10,True,False
True,,,1963,True,False
True,,,1964,True,False
True,,,1960,True,True
True,0,,,True,False
True,,,1959,True,True
False,,,,True,False
True,7,7,1963,True,False
True,,,1966,True,False
True,,,7,True,False
True,,,1973,False,False
True,2,,,True,False
True,,,-1,True,True
True,,,1959,True,True
True,,,,True,False
True,,,,False,False
True,0,,,True,False
True,,,1979,True,True
True,,3,,True,False
False,,,,True,True
True,,,1972,True,True
True,,,1977,True,False
True,0,,,True,False
True,,,1970,True,True
True,,,1950,True,True
True,,,1963,True,False
True,,12,1964,True,False
True,,,,True,False
True,,,,False,False
False,,,,True,True
True,,,1966,True,False
True,,,1960,True,True
True,,,1969,True,False
True,,,1970,True,True
True,,,50,True,False
True,,,1971,True,False
True,0,,,True,True
True,0,,,True,False
True,0,,,True,False
True,0,,,False,False
True,0,,,True,True
True,0,,,False,False
True,0,,,True,False
True,,,1500,True,False
True,,,-15,True,False
True,,,-1,True,True
True,,,1947,False,False
True,,,1962,True,True
True,,,1960,True,True
True,,,1963,False,False
True,,,1965,False,False
True,,,1966,False,False
True,0,,,True,True
True,0,,,True,False
True,,,20,True,True
True,,,1957,True,False
True,,,1958,True,False
False,,,,False,False
True,,,1969,True,False
True,0,,,True,False
True,,,2000,True,False
True,19,11,1979,True,True
True,22,11,2015,True,True
True,,,1917,True,True
False,,,,False,False
True,14,3,1892,True,True
True,,,1890,True,False
False,,,,True,False
True,,8,1934,True,True
True,15,8,1934,True,False
True,,,1934,True,False
True,1,3,1938,True,False
True,0,,,True,False
True,0,,,True,False
True,3,,,True,True
True,,,1999,True,True
True,0,,,True,True
True,,,1941,True,False
True,1,9,,False,False
True,0,,,True,False
True,5,8,1941,True,True
True,5,8,,True,True
True,,,,True,False
True,,,1944,True,False
True,,,1941,False,False
False,,,,False,False
True,0,,,True,False
True,4,10,,False,False
True,,,1942,True,True
True,,3,1943,False,False
True,1,,,True,False
True,,,1920,True,True
True,,,1923,True,False
True,,,1875,False,False
True,,,1921,False,False
True,,,1925,True,False
True,,,1956,True,False
True,,,1964,True,False
True,-1,,,True,False
True,0,,,True,True
True,,,1,False,False
True,0,,,False,False
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,-1,,,True,True
True,0,,,True,True
True,0,,,True,False
True,,3,,True,False
True,7,,,True,True
True,9,5,,True,True
True,,,1942,True,False
True,,,1944,False,False
True,,1,1945,False,False
True,,,1962,True,True
True,22,4,1945,True,False
True,0,,,True,True
True,1,,,True,False
True,,,,True,False
True,,,,False,False
True,,,,False,False
True,,,,True,False
True,0,,,True,True
True,,,1998,True,False
True,,1,,True,True
True,-1,,,True,False
True,19,10,1965,True,True
True,,,1,True,False
True,1,5,,True,False
True,1,,,True,False
True,1,5,1959,False,False
True,,,1968,True,False
True,0,,,True,True
True,-1,,,True,False
True,,,10,True,True
True,-1,,,True,True
True,,,,True,True
True,0,,,True,True
True,0,,,True,False
True,,,,True,False
True,,,,False,False
True,,,,True,False
True,,,,True,False
True,1,,,True,False
True,0,,,True,False
True,0,,,True,True
True,,,,True,True
True,0,,,True,False
True,,,1939,True,True
True,,,1940,False,False
True,9,4,1942,True,False
True,5,4,1942,True,False
True,8,6,1942,True,False
True,,11,1942,True,True
True,0,,,False,False
True,,,,True,False
True,,,,True,True
True,0,,,True,True
True,0,,,False,False
True,,,1975,True,True
True,0,,,False,False
True,1,,,False,False
True,0,,,True,False
True,1,,,True,False
True,7,,,True,False
True,,,1934,True,True
True,0,,,True,False
True,,12,1966,True,False
True,,,1904,True,True
False,,,,True,True
True,31,12,,False,False
True,6,11,,True,False
True,24,10,,False,False
True,,,1917,False,False
True,7,11,,False,False
True,25,10,,False,False
True,,,1937,True,False
True,,,1983,True,False
True,,,,True,False
True,0,,,True,False
True,1,,,True,False
False,,,,True,True
True,1,,,True,True
True,,,1942,True,True
True,,,1945,True,False
True,,,1961,True,False
False,,,,True,False
True,,,1982,True,True
True,,8,1991,True,False
True,,,1991,True,False
True,,,,True,False
True,1,,,True,True
True,0,,,True,False
True,0,,,False,False
True,-1,,,True,True
True,0,,,True,False
True,,,1988,True,False
True,10,,,True,True
True,,,2015,True,False
True,,,1988,True,False
True,,12,2015,True,False
True,0,,,True,True
True,6,8,,True,False
True,,,2016,True,True
True,20,1,,True,True
False,,,,True,True
True,,,1989,False,False
True,1,,,True,False
True,,,1991,True,False
False,,,,False,False
True,,,1991,True,False
True,,,1991,True,True
True,13,1,1991,True,False
True,14,1,1991,True,False
True,20,1,,True,False
True,0,,,True,False
True,,,1968,True,False
True,,,1979,False,False
True,15,1,,True,False
True,-1,,,True,False
True,0,1,,True,True
True,0,,,True,False
True,18,1,,True,False
True,22,1,,True,False
True,,,1990,True,False
True,,12,1990,True,False
